invoice_id,erp_system,invoice_type,contract_ref,tower_ref,vendor_or_tenant,invoice_date,billing_period,invoiced_amount_usd,expected_amount_usd,payment_status,gl_account,cost_center,po_number,lease_status_at_billing,discrepancy_planted,notes
PO-INV-194419,SAP ECC 6.0,AR,TL-301E787C,CC-TWR-139807,AT&T,2024-08-01,2024-08,3131.27,3131.27,Received,4210-050,CC-MIDWEST,PR-792614,Active,,
INV-562092,Workday Financials,AR,TL-5B76B53B,CC-TWR-499974,T-Mobile,2024-11-01,2024-11,2895.82,2819.69,Received,4210-100,CC-MIDWEST,PR-846318,Active,over_escalation,
PO-INV-193743,Oracle EBS R12,AR,TL-B3155C18,CC-TWR-568449,VZW,2024-10-01,2024-10,5377.32,5377.32,Applied,4210-001,CC-MIDWEST,REQ-446218,Active,carrier_name,
AP-INV-662827,Workday Financials,AR,TL-23C437AE,CC-TWR-831514,DISH Wireless,2025-02-01,2025-02,5009.73,5009.73,Partial,4210-050,CC-MIDWEST,PR-884564,Suspended,billing_suspended,
INV-243145,Oracle Cloud ERP,AP,GL-7AA65A21,CC-TWR-403915,Commercial Property Owner,2024-05-01,2024-05,692.94,692.94,Cleared,6110-100,CC-SOUTHEAST,PR-805166,Active,,
AP-INV-116598,Oracle EBS R12,AR,TL-46145847,CC-TWR-521126,T-Mobile,2024-10-01,2024-10,3934.24,3934.24,Received,4210-100,CC-MIDWEST,PR-724834,Active,,
PO-INV-706621,Workday Financials,AR,TL-05198465,CC-TWR-306854,Verizon,2024-08-01,2024-08,3548.13,3548.13,Applied,4210-100,CC-SOUTHWEST,REQ-891034,Active,,
PO-INV-770728,Oracle EBS R12,AP,GL-75897628,CC-TWR-986593,Church/Religious Org,2024-11-01,2024-11,677.5,677.5,Cleared,6110-100,CC-MIDWEST,PR-531543,Active,,
SI-446328,SAP S/4HANA,AP,GL-28972837,CC-TWR-322182,County Government,2024-09-01,2024-09,3908.84,3908.84,Paid,6110-100,CC-SOUTHEAST,PR-810001,Active,,
BILL-275079,Oracle Cloud ERP,AR,TL-28D34747,CC-TWR-460745,Verizon,2025-02-01,2025-02,9054.82,9054.82,Applied,4210-050,CC-SOUTHEAST,PO-640554,Active,,
BILL-919799,Workday Financials,AR,TL-1DD67717,CC-TWR-208214,T-Mobile,2024-09-01,2024-09,4644.09,4644.09,Applied,4210-050,CC-SOUTHEAST,PR-816677,Active,,
PO-INV-297866,Workday Financials,AR,TL-F91A3531,CC-TWR-761532,C Spire,2024-06-01,2024-06,2751.77,2751.77,Cleared,4210-100,CC-SOUTHEAST,PO-981806,Active,,
SI-807219,SAP ECC 6.0,AP,GL-9432EC6A,CC-TWR-628313,Agricultural Land Trust,2024-12-01,2024-12,1923.21,1923.21,Cleared,6110-100,CC-SOUTHEAST,PR-752664,Pending Renewal,duplicate,
SI-480007,Oracle EBS R12,AR,TL-53B804C0,CC-TWR-726111,T-Mobile,2024-10-01,2024-10,5951.7,5951.7,Received,4210-001,CC-NORTHEAST,PO-488345,Active,,
BILL-988175,SAP S/4HANA,AR,TL-8B1213DB,CC-TWR-561865,AT&T,2025-02-01,2025-02,2764.9,2764.9,Received,6110-002,CC-SOUTHWEST,REQ-571668,Active,wrong_gl,
AP-INV-739805,Oracle EBS R12,AP,GL-80019642,CC-TWR-802448,Private Individual,2024-08-01,2024-08,2077.76,2077.76,Paid,6110-001,CC-MIDWEST,PR-590205,Active,,
BILL-884921,Oracle EBS R12,AR,TL-8BA38BBB,CC-TWR-628313,T-Mobile,2024-12-01,2024-12,4944.07,4790.76,Cleared,4210-001,CC-SOUTHEAST,REQ-586603,Active,over_escalation,
PO-INV-270326,Oracle Cloud ERP,AR,TL-6E419C10,CC-TWR-239816,T-Mobile,2024-11-01,2024-11,3968.64,3968.64,Received,4210-001,CC-MIDWEST,PR-806430,Active,,
SI-344991,SAP ECC 6.0,AR,TL-AF4016EE,CC-TWR-831514,AT&T,2025-01-01,2025-01,2034.77,2210.52,Received,4210-001,CC-MIDWEST,PO-662767,Pending Renewal,missed_escalation,
SI-756734,SAP S/4HANA,AR,TL-F1C7BFB1,CC-TWR-841521,Verizon,2024-08-01,2024-08,5781.4,5781.4,Received,4210-050,CC-MIDWEST,PR-843547,Active,,
PO-INV-195516,Oracle Cloud ERP,AR,TL-ED4B43E4,CC-TWR-986438,T-Mobile,2025-03-01,2025-03,2206.24,2206.24,Received,4210-050,CC-MIDWEST,REQ-608860,Active,,
AP-INV-132644,SAP ECC 6.0,AR,TL-90D44609,CC-TWR-942946,T-Mobile,2025-01-01,2025-01,2641.25,2641.25,Received,4210-050,CC-MIDWEST,PO-458842,Active,,
BILL-828198,SAP S/4HANA,AR,TL-B709D146,CC-TWR-117538,DISH Wireless,2024-10-01,2024-10,4251.29,4251.29,Disputed,4210-100,CC-SOUTHWEST,PR-861000,Suspended,,
INV-981765,SAP ECC 6.0,AP,GL-6AD3E60D,CC-TWR-896456,County Government,2024-05-01,2024-05,16958.72,15817.11,Paid,6110-100,CC-WEST,REQ-596807,Pending Renewal,amount_mismatch,
BILL-996939,Workday Financials,AP,GL-F1A714CE,CC-TWR-239816,Agricultural Land Trust,2024-04-01,2024-04,2543.93,2543.93,Paid,6110-002,CC-MIDWEST,REQ-870859,Active,,
SI-536951,Oracle EBS R12,AR,TL-5FBD2F9C,CC-TWR-653306,DISH Wireless,2025-01-01,2025-01,4010.65,4010.65,Past Due,4210-001,CC-MIDWEST,REQ-537609,Suspended,,
INV-135384,Oracle EBS R12,AP,GL-54FAC5DC,CC-TWR-176319,State DOT,2024-12-01,2024-12,1393.48,1393.48,Paid,6110-001,CC-SOUTHEAST,PO-448080,Under Renegotiation,,
BILL-692314,SAP S/4HANA,AR,TL-571FF97E,CC-TWR-680189,Verizon,2025-01-01,2025-01,4259.72,4259.72,Received,4210-050,CC-SOUTHWEST,PR-555464,Active,,
PO-INV-933903,Oracle EBS R12,AR,TL-5FBD2F9C,CC-TWR-653306,DISH Wireless,2024-11-01,2024-11,4010.65,4010.65,In Collections,4210-001,CC-MIDWEST,PO-467487,Suspended,,
AP-INV-169900,SAP S/4HANA,AR,TL-8DF25D70,CC-TWR-959959,AT&T,2024-04-01,2024-04,5763.52,5763.52,Received,4210-100,CC-NORTHEAST,PO-593628,Amendment Pending,,
SI-576021,Oracle EBS R12,AP,GL-BA9E7A15,CC-TWR-990598,Commercial Property Owner,2024-12-01,2024-12,1832.72,1832.72,Paid,6110-002,CC-SOUTHEAST,PR-727356,Active,,
PO-INV-262156,Workday Financials,AR,TL-5A29359B,CC-TWR-753534,T-Mobile,2025-03-01,2025-03,4695.0,4695.0,Pending,4210-050,CC-WEST,REQ-712326,Terminated,,
PO-INV-539232,Workday Financials,AR,TL-1B098D15,CC-TWR-701581,Verizon,2024-09-01,2024-09,3944.14,3847.94,Applied,4210-001,CC-MIDWEST,PR-521114,Active,over_escalation,
AP-INV-900540,SAP S/4HANA,AR,TL-92DA80C4,CC-TWR-184002,US Cellular,2024-09-01,2024-09,3182.62,3182.62,Received,4210-100,CC-MIDWEST,PR-527932,Active,,
INV-898836,SAP ECC 6.0,AR,TL-E2C6ECE3,CC-TWR-398761,Verizon,2024-09-01,2024-09,3226.83,3226.83,Received,4210-100,CC-SOUTHEAST,PO-452679,Active,,
BILL-829934,SAP ECC 6.0,AR,TL-AEEB49A7,CC-TWR-681456,T-Mobile,2024-05-01,2024-05,4924.68,4924.68,Applied,4210-100,CC-SOUTHEAST,PO-673586,Active,,
SI-271924,Oracle Cloud ERP,AR,TL-ED4B43E4,CC-TWR-986438,T-Mobile,2024-06-01,2024-06,2206.24,2206.24,Applied,4210-050,CC-MIDWEST,PR-959944,Active,,
PO-INV-167108,SAP S/4HANA,AR,TL-634D9199,CC-TWR-238353,Verizon,2025-03-01,2025-03,6129.33,6129.33,Applied,4210-050,CC-NORTHEAST,PO-929108,Active,,
BILL-374477,SAP ECC 6.0,AR,TL-090FAA12,CC-TWR-324993,Verizon,2025-03-01,2025-03,5117.54,5117.54,Applied,4210-050,CC-NORTHEAST,PR-751751,Active,,
SI-162676,Oracle EBS R12,AR,TL-47C3624F,CC-TWR-230679,Verizon,2024-04-01,2024-04,4920.84,4920.84,Received,4210-100,CC-WEST,REQ-848636,Active,,
SI-179208,Workday Financials,AR,TL-75D37FEA,CC-TWR-431246,AT&T,2024-08-01,2024-08,4982.82,4982.82,Pending,4210-050,CC-SOUTHWEST,PR-920106,Active,,
SI-621684,SAP S/4HANA,AP,GL-AC798E28,CC-TWR-483713,Municipality,2025-02-01,2025-02,3236.19,3236.19,Paid,6110-100,CC-NORTHEAST,PR-707936,Active,,
INV-838423,SAP ECC 6.0,AR,TL-4F17568E,CC-TWR-660069,AT&T,2025-01-01,2025-01,3466.74,3466.74,Received,4210-050,CC-WEST,REQ-764447,Active,,
AP-INV-341419,Oracle Cloud ERP,AR,TL-9BE2C0A3,CC-TWR-414546,T-Mobile,2024-09-01,2024-09,2798.74,2798.74,Received,4210-050,CC-NORTHEAST,PO-495830,Amendment Pending,,
AP-INV-555879,Oracle Cloud ERP,AR,TL-510D1E37,CC-TWR-954441,T-Mobile,2025-01-01,2025-01,4155.63,4155.63,Received,4210-050,CC-SOUTHEAST,REQ-506198,Pending Renewal,,
AP-INV-927728,SAP ECC 6.0,AR,TL-45D6860F,CC-TWR-291961,Verizon,2024-08-01,2024-08,7772.6,7772.6,Received,4210-100,CC-SOUTHEAST,PO-833975,Active,,
AP-INV-557918,SAP ECC 6.0,AP,GL-16290879,CC-TWR-403528,Agricultural Land Trust,2024-05-01,2024-05,2887.79,4832.48,Pending,6110-100,CC-SOUTHEAST,PO-986357,Active,missed_escalation,
INV-547426,Oracle EBS R12,AR,TL-6FBBF311,CC-TWR-172187,T-Mobile,2024-05-01,2024-05,4385.3,4385.3,Received,4210-050,CC-SOUTHEAST,PO-819642,Active,,
BILL-118893,Oracle EBS R12,AR,TL-632A5A46,CC-TWR-959972,T-Mobile,2024-08-01,2024-08,4410.82,4410.82,Cleared,6110-002,CC-SOUTHEAST,PO-805660,Active,wrong_gl,
INV-339190,SAP S/4HANA,AR,TL-BE744B57,CC-TWR-741390,Verizon,2024-05-01,2024-05,5526.37,5526.37,Received,4210-050,CC-MIDWEST,PO-572968,Active,duplicate,
PO-INV-975013,SAP S/4HANA,AR,TL-4ADE9026,CC-TWR-478356,Verizon,2024-09-01,2024-09,5118.78,5118.78,Received,4210-050,CC-MIDWEST,PR-801658,Active,,
SI-108195,Workday Financials,AR,TL-DB7352F8,CC-TWR-906325,AT&T,2024-09-01,2024-09,5017.43,5017.43,Applied,4210-050,CC-MIDWEST,PR-558321,Active,,
INV-309689,Oracle Cloud ERP,AR,TL-837E4A11,CC-TWR-924265,Verizon,2024-04-01,2024-04,3667.29,3667.29,Applied,4210-001,CC-SOUTHEAST,REQ-506835,Pending Renewal,,
INV-775884,SAP ECC 6.0,AR,TL-2FAB12C7,CC-TWR-156213,T-Mobile,2024-11-01,2024-11,5082.96,5082.96,Received,4210-050,CC-SOUTHEAST,PR-550006,Terminated,,
SI-872736,Oracle Cloud ERP,AR,TL-AD0C95B5,CC-TWR-830302,Verizon,2024-09-01,2024-09,5124.85,5124.85,Received,6110-001,CC-WEST,PO-833987,Active,wrong_gl,
PO-INV-474586,SAP ECC 6.0,AR,TL-FB12BEFA,CC-TWR-460663,T-Mobile,2025-02-01,2025-02,2408.12,2408.12,Cleared,4210-001,CC-NORTHEAST,PR-916939,Active,,
AP-INV-707691,SAP S/4HANA,AR,TL-DF903835,CC-TWR-952646,T-Mobile,2024-10-01,2024-10,6063.42,6063.42,Received,4210-001,CC-NORTHEAST,REQ-446804,Active,,
INV-924939,Oracle EBS R12,AR,TL-97C476CC,CC-TWR-825309,AT&T,2025-01-01,2025-01,3508.49,3508.49,Received,4210-050,CC-SOUTHEAST,PR-974578,Pending Renewal,,
BILL-396717,SAP S/4HANA,AR,TL-A4822505,CC-TWR-863187,AT&T,2025-02-01,2025-02,7103.95,6877.01,Applied,4210-050,CC-WEST,PO-973811,Active,over_escalation,
BILL-349010,Oracle EBS R12,AR,TL-3A8CB5BD,CC-TWR-691912,T-Mobile,2024-11-01,2024-11,4371.63,4371.63,Cleared,4210-100,CC-NORTHEAST,REQ-746982,Active,,
PO-INV-873490,SAP ECC 6.0,AP,GL-ABB7C4D8,CC-TWR-786393,School District,2025-02-01,2025-02,10389.72,10389.72,Cleared,6110-001,CC-NORTHEAST,REQ-903242,Under Renegotiation,,
PO-INV-698608,Oracle EBS R12,AR,TL-76CBC626,CC-TWR-550081,US Cellular,2024-12-01,2024-12,2660.18,2660.18,Cleared,4210-100,CC-MIDWEST,PR-938330,Active,,
BILL-445233,Workday Financials,AR,TL-CBCC681D,CC-TWR-701253,C Spire,2024-10-01,2024-10,1545.5,1545.5,Received,4210-050,CC-NORTHEAST,PR-819743,Active,,
PO-INV-195268,SAP ECC 6.0,AR,TL-D4B51391,CC-TWR-288503,AT&T,2025-02-01,2025-02,3475.03,3475.03,Cleared,4210-001,CC-WEST,PR-664642,Active,,
AP-INV-376108,Oracle Cloud ERP,AR,TL-4F819E08,CC-TWR-582662,DISH Wireless,2025-03-01,2025-03,1978.98,1978.98,Past Due,4210-100,CC-SOUTHWEST,REQ-524456,Suspended,billing_suspended,"Outstanding balance: $1,418,876.81"
AP-INV-230726,Workday Financials,AR,TL-E6FF9681,CC-TWR-185544,US Cellular,2024-11-01,2024-11,2791.62,2791.62,Pending,4210-050,CC-NORTHEAST,PO-694804,Active,,
BILL-147765,Workday Financials,AP,GL-65D863E2,CC-TWR-826155,County Government,2024-09-01,2024-09,9726.95,14170.33,Cleared,6110-002,CC-NORTHEAST,PR-591743,Active,missed_escalation,
BILL-856055,Oracle Cloud ERP,AR,TL-51C4E87F,CC-TWR-311741,T-Mobile,2024-05-01,2024-05,4803.65,4803.65,Cleared,4210-100,CC-SOUTHWEST,PR-517630,Active,,
BILL-692903,SAP S/4HANA,AR,TL-907B4F03,CC-TWR-888734,AT&T,2024-07-01,2024-07,7236.31,7236.31,Cleared,4210-050,CC-MIDWEST,PR-673269,Amendment Pending,,
SI-492621,Oracle Cloud ERP,AR,TL-93A41CBD,CC-TWR-755910,AT&T,2024-11-01,2024-11,2889.54,2889.54,Applied,4210-050,CC-SOUTHEAST,PR-501268,Active,,
SI-670804,Oracle EBS R12,AR,TL-B73AE3CF,CC-TWR-924566,Verizon,2024-10-01,2024-10,4837.67,4837.67,Received,4210-001,CC-MIDWEST,PO-526633,Active,,
AP-INV-310403,Oracle Cloud ERP,AP,GL-EAB4BACA,CC-TWR-735388,Private Individual,2024-10-01,2024-10,3893.59,3893.59,Paid,6110-100,CC-NORTHEAST,PO-693259,Active,,
BILL-770012,SAP S/4HANA,AR,TL-8426E65D,CC-TWR-373791,T-Mobile,2024-04-01,2024-04,2904.47,2904.47,Applied,4210-001,CC-MIDWEST,PO-513280,Active,,
INV-866135,SAP S/4HANA,AR,TL-94342D1E,CC-TWR-681456,Verizon,2024-11-01,2024-11,3418.14,3418.14,Received,4210-001,CC-SOUTHEAST,REQ-780969,Amendment Pending,,
SI-206195,Oracle EBS R12,AR,TL-A95CF06E,CC-TWR-460745,C Spire,2024-08-01,2024-08,3603.01,3603.01,Cleared,4210-050,CC-SOUTHEAST,PO-713007,Active,,
AP-INV-746365,Oracle EBS R12,AR,TL-F3DFE28E,CC-TWR-773870,AT&T,2024-06-01,2024-06,2842.0,2842.0,Applied,4210-001,CC-WEST,REQ-672178,Active,,
AP-INV-315377,SAP ECC 6.0,AP,GL-F49EB3DD,CC-TWR-825391,Commercial Property Owner,2024-07-01,2024-07,3691.24,3691.24,Paid,6110-100,CC-SOUTHEAST,REQ-485631,Active,,
SI-807080,Workday Financials,AR,TL-753846A1,CC-TWR-596564,Verizon,2025-01-01,2025-01,6035.2,6035.2,Received,4210-001,CC-MIDWEST,PO-877931,Active,,
AP-INV-347048,SAP ECC 6.0,AP,GL-0928DF80,CC-TWR-179184,Agricultural Land Trust,2024-04-01,2024-04,2750.53,2750.53,Cleared,6110-002,CC-MIDWEST,PR-896532,Active,,
PO-INV-725465,SAP ECC 6.0,AR,TL-DBD13EB1,CC-TWR-174852,Verizon,2024-10-01,2024-10,3588.38,3588.38,Pending,4210-100,CC-WEST,PR-928832,Active,,
PO-INV-255453,SAP S/4HANA,AP,GL-56B858F3,CC-TWR-582662,School District,2024-10-01,2024-10,1266.26,1630.97,Paid,6110-001,CC-SOUTHWEST,PR-853170,Active,missed_escalation,
SI-245686,SAP S/4HANA,AR,TL-1323D393,CC-TWR-360909,AT&T,2024-10-01,2024-10,6037.85,6037.85,Cleared,4210-001,CC-MIDWEST,PR-981907,Pending Renewal,,
BILL-919295,SAP ECC 6.0,AP,GL-3E6DF924,CC-TWR-754644,Agricultural Land Trust,2025-03-01,2025-03,1168.9,1168.9,Pending,6110-100,CC-SOUTHWEST,PR-658075,Active,,
SI-279435,SAP S/4HANA,AR,TL-CFF93F59,CC-TWR-453487,T-Mobile,2025-02-01,2025-02,3037.14,3037.14,Pending,4210-001,CC-MIDWEST,PR-605779,Active,,
BILL-342879,Workday Financials,AR,TL-29AF5303,CC-TWR-915573,T-Mobile,2025-01-01,2025-01,4511.33,4511.33,Cleared,4210-050,CC-NORTHEAST,PR-874069,Amendment Pending,,
BILL-203377,Workday Financials,AR,TL-A6A58AE4,CC-TWR-560959,Verizon,2024-05-01,2024-05,2679.07,2679.07,Cleared,4210-050,CC-NORTHEAST,PO-626756,Active,,
PO-INV-340877,Oracle EBS R12,AR,TL-5F8BEA93,CC-TWR-256175,AT&T,2024-06-01,2024-06,2198.72,2198.72,Received,4210-050,CC-SOUTHEAST,PO-750978,Pending Renewal,,
BILL-305457,SAP S/4HANA,AR,TL-DE180CF2,CC-TWR-755420,T-Mobile,2024-06-01,2024-06,4275.62,4275.62,Applied,4210-001,CC-WEST,PR-470091,Active,,
AP-INV-670131,SAP S/4HANA,AP,GL-2AE3B686,CC-TWR-741390,Municipality,2024-09-01,2024-09,3665.76,3665.76,Pending,6110-002,CC-MIDWEST,REQ-675012,Active,,
PO-INV-556184,Workday Financials,AR,TL-86E361CE,CC-TWR-871476,AT&T,2024-08-01,2024-08,7164.38,7164.38,Received,4210-100,CC-MIDWEST,PR-713852,Pending Renewal,,
AP-INV-468372,Oracle Cloud ERP,AR,TL-4D611075,CC-TWR-118632,TMobile,2024-08-01,2024-08,3148.42,3148.42,Applied,4210-100,CC-SOUTHWEST,REQ-779883,Active,carrier_name,
INV-945341,SAP ECC 6.0,AP,GL-70A99FCF,CC-TWR-792282,Commercial Property Owner,2025-03-01,2025-03,1503.98,1503.98,Paid,4210-001,CC-NORTHEAST,PR-816587,Active,wrong_gl,
BILL-391081,Oracle Cloud ERP,AR,TL-3917D873,CC-TWR-839945,T-Mobile,2024-09-01,2024-09,4453.86,4453.86,Pending,4210-001,CC-MIDWEST,PO-445822,Active,,
BILL-582263,Oracle EBS R12,AR,TL-AB9AC95F,CC-TWR-692002,T-Mobile,2024-12-01,2024-12,3572.25,3572.25,Pending,4210-050,CC-SOUTHEAST,PO-829059,Active,,
INV-393410,SAP S/4HANA,AR,TL-4D6C337A,CC-TWR-577079,T-Mobile,2024-11-01,2024-11,4757.85,4757.85,Received,4210-050,CC-SOUTHEAST,PR-427110,Active,,
BILL-874403,Oracle Cloud ERP,AR,TL-13A8994E,CC-TWR-959972,AT&T,2024-04-01,2024-04,3821.38,3821.38,Received,4210-050,CC-SOUTHEAST,PR-660947,Active,duplicate,
SI-770025,Oracle EBS R12,AP,GL-CB272B00,CC-TWR-416503,Federal Agency,2024-12-01,2024-12,4258.78,4258.78,Cleared,6110-100,CC-NORTHEAST,PR-658481,Active,,
PO-INV-109018,Workday Financials,AR,TL-3F88637D,CC-TWR-839945,AT&T,2024-04-01,2024-04,4588.62,4588.62,Applied,4210-100,CC-MIDWEST,REQ-576038,Active,,
INV-500272,SAP ECC 6.0,AR,TL-F6C15562,CC-TWR-357657,AT&T,2024-08-01,2024-08,2151.35,2151.35,Received,4210-001,CC-NORTHEAST,PR-808754,Active,,
AP-INV-905247,Workday Financials,AR,TL-8E2A0ED0,CC-TWR-934042,T-Mobile,2024-11-01,2024-11,4132.97,4132.97,Pending,4210-100,CC-SOUTHEAST,PR-741766,Active,,
SI-502226,SAP ECC 6.0,AR,TL-C0BBFAF2,CC-TWR-251275,Verizon,2024-07-01,2024-07,4127.07,4127.07,Cleared,4210-001,CC-SOUTHEAST,PR-559604,Active,,
BILL-401089,Oracle Cloud ERP,AR,TL-684E0022,CC-TWR-622230,Verizon,2024-06-01,2024-06,3966.19,3966.19,Applied,4210-100,CC-SOUTHEAST,PO-515992,Pending Renewal,,
PO-INV-792581,Workday Financials,AR,TL-BE328523,CC-TWR-185544,C Spire,2025-02-01,2025-02,2871.23,2871.23,Applied,4210-100,CC-NORTHEAST,REQ-610249,Active,,
SI-384885,Oracle Cloud ERP,AR,TL-1A96343D,CC-TWR-568449,T-Mobile,2024-11-01,2024-11,2589.54,2589.54,Applied,4210-001,CC-MIDWEST,PO-487177,Pending Renewal,,
BILL-276942,Oracle EBS R12,AP,GL-F8E8C604,CC-TWR-766833,Municipality,2025-01-01,2025-01,567.85,567.85,Paid,6110-100,CC-SOUTHWEST,REQ-908165,Active,,
AP-INV-225629,SAP ECC 6.0,AR,TL-E0BFC17E,CC-TWR-755420,Verizon,2024-08-01,2024-08,3419.36,3419.36,Received,4210-001,CC-WEST,PO-742781,Amendment Pending,,
SI-375067,Oracle Cloud ERP,AP,GL-CA0200F6,CC-TWR-205239,County Government,2024-12-01,2024-12,732.29,732.29,Cleared,6110-100,CC-NORTHEAST,PR-413436,Active,,
BILL-864953,Workday Financials,AR,TL-4736112E,CC-TWR-534152,AT&T,2024-12-01,2024-12,2607.25,2607.25,Received,4210-050,CC-SOUTHWEST,PR-659400,Active,,
BILL-681839,SAP ECC 6.0,AR,TL-DE22B43B,CC-TWR-902784,Verizon,2024-11-01,2024-11,5443.53,5443.53,Pending,4210-050,CC-SOUTHEAST,PO-663134,Active,,
BILL-111308,SAP ECC 6.0,AP,GL-EBC6FA3F,CC-TWR-823846,State DOT,2024-08-01,2024-08,13442.57,13442.57,Paid,6110-001,CC-SOUTHWEST,PO-478451,Pending Renewal,,
INV-575092,SAP S/4HANA,AR,TL-15373B8C,CC-TWR-841666,AT&T,2024-06-01,2024-06,4556.05,4556.05,Cleared,4210-050,CC-MIDWEST,PR-564057,Active,,
BILL-207716,Workday Financials,AR,TL-BDD2D66D,CC-TWR-133795,AT&T,2024-10-01,2024-10,4590.08,4590.08,Received,4210-050,CC-WEST,REQ-644711,Active,,
AP-INV-640137,Workday Financials,AR,TL-866998E9,CC-TWR-568449,AT&T Mobility,2024-09-01,2024-09,2867.75,2867.75,Applied,4210-001,CC-MIDWEST,PR-783520,Pending Renewal,carrier_name,
AP-INV-253422,Workday Financials,AR,TL-7192BA22,CC-TWR-691380,Verizon,2024-07-01,2024-07,4054.76,4054.76,Received,4210-001,CC-NORTHEAST,PO-692865,Active,,
PO-INV-416972,Oracle EBS R12,AR,TL-0C8095BC,CC-TWR-985893,Verizon,2024-06-01,2024-06,5070.29,5070.29,Received,4210-100,CC-NORTHEAST,PO-736618,Active,,
SI-795644,SAP S/4HANA,AR,TL-5E207D11,CC-TWR-198867,DISH Wireless,2024-05-01,2024-05,2124.79,2124.79,Past Due,4210-050,CC-NORTHEAST,PO-439799,Suspended,,
INV-711276,Workday Financials,AR,TL-23693C8F,CC-TWR-901909,Verizon,2025-02-01,2025-02,3709.0,3709.0,Received,4210-050,CC-MIDWEST,REQ-442466,Active,,
INV-509685,SAP ECC 6.0,AP,GL-B1C1F91D,CC-TWR-372427,Church/Religious Org,2024-08-01,2024-08,1180.31,1543.07,Paid,6110-100,CC-SOUTHEAST,PO-600804,Under Renegotiation,missed_escalation,
SI-964046,SAP S/4HANA,AR,TL-B408F881,CC-TWR-359168,Verizon,2024-09-01,2024-09,5773.27,5773.27,Cleared,4210-050,CC-NORTHEAST,PO-707363,Active,,
PO-INV-583315,SAP ECC 6.0,AP,GL-BC12F234,CC-TWR-768676,State DOT,2025-02-01,2025-02,1584.01,1584.01,Paid,6110-100,CC-SOUTHWEST,PR-980675,Active,,
PO-INV-149359,Oracle Cloud ERP,AR,TL-ED4B43E4,CC-TWR-986438,T-Mobile,2024-11-01,2024-11,2206.24,2206.24,Received,4210-050,CC-MIDWEST,REQ-591053,Active,,
SI-528481,Oracle Cloud ERP,AR,TL-CB5FDB16,CC-TWR-550081,C Spire,2024-09-01,2024-09,1877.06,1877.06,Received,4210-050,CC-MIDWEST,REQ-642641,Active,,
SI-312875,SAP S/4HANA,AR,TL-B9834D84,CC-TWR-208751,AT&T,2025-01-01,2025-01,2853.69,2853.69,Pending,4210-001,CC-NORTHEAST,REQ-777200,Active,,
SI-939217,Workday Financials,AR,TL-E30377B0,CC-TWR-794663,AT&T,2024-12-01,2024-12,4826.36,4826.36,Cleared,4210-100,CC-MIDWEST,PO-617551,Active,,
PO-INV-334698,SAP S/4HANA,AR,TL-B808F9B6,CC-TWR-734565,AT&T,2024-06-01,2024-06,6543.6,6543.6,Received,4210-100,CC-NORTHEAST,REQ-646765,Active,,
SI-127038,Oracle Cloud ERP,AR,TL-94E7008A,CC-TWR-855185,Verizon,2024-09-01,2024-09,4192.4,4304.46,Received,4210-100,CC-SOUTHEAST,PR-861029,Active,amount_mismatch,
PO-INV-868706,SAP S/4HANA,AP,GL-70D0C5B9,CC-TWR-395459,Tribal Authority,2024-06-01,2024-06,3652.54,3652.54,Cleared,6110-100,CC-MIDWEST,PO-412598,Active,,
BILL-936575,SAP ECC 6.0,AR,TL-29CFEA4F,CC-TWR-271276,AT&T,2024-05-01,2024-05,5067.81,5067.81,Pending,6110-001,CC-MIDWEST,PO-531989,Active,wrong_gl,
BILL-447239,SAP ECC 6.0,AR,TL-7B7404BA,CC-TWR-398761,AT&T,2024-06-01,2024-06,5979.36,5979.36,Pending,4210-001,CC-SOUTHEAST,PO-679405,Amendment Pending,,
AP-INV-407041,SAP ECC 6.0,AP,GL-47BA81F6,CC-TWR-770872,Federal Agency,2024-04-01,2024-04,1436.05,1421.84,Paid,6110-002,CC-SOUTHWEST,PO-757021,Pending Renewal,over_escalation,
PO-INV-698778,Oracle EBS R12,AR,TL-A5AEABAC,CC-TWR-240718,US Cellular,2024-10-01,2024-10,3341.86,3341.86,Pending,4210-100,CC-MIDWEST,REQ-984651,Active,,
SI-252175,Oracle Cloud ERP,AR,TL-8C577A0A,CC-TWR-749253,T-Mobile,2024-07-01,2024-07,3055.45,3055.45,Cleared,4210-001,CC-SOUTHEAST,PR-788164,Terminated,,
BILL-337003,Oracle Cloud ERP,AP,GL-8102F34D,CC-TWR-778428,Commercial Property Owner,2024-08-01,2024-08,14054.82,14054.82,Paid,6110-001,CC-SOUTHEAST,REQ-773340,Active,,
INV-349086,Oracle EBS R12,AR,TL-DBD207F2,CC-TWR-251275,T-Mobile,2025-02-01,2025-02,3786.56,3786.56,Pending,4210-100,CC-SOUTHEAST,PO-742957,Active,,
AP-INV-744224,SAP S/4HANA,AP,GL-6A11C221,CC-TWR-783176,Municipality,2024-09-01,2024-09,4891.93,4891.93,Pending,6110-002,CC-SOUTHEAST,PO-485148,Active,,
PO-INV-185257,Oracle EBS R12,AR,TL-19EAEF37,CC-TWR-483041,C Spire,2024-08-01,2024-08,1542.62,1542.62,Received,4210-050,CC-MIDWEST,REQ-645336,Active,,
INV-313446,Oracle Cloud ERP,AR,TL-07EAAECD,CC-TWR-971084,C Spire,2025-03-01,2025-03,2879.14,2879.14,Received,4210-001,CC-MIDWEST,PR-446461,Active,,
