access_id,tower_id,access_date,carrier,contractor,purpose,duration_hours,has_matching_mod_application,discrepancy_type,notes
ACC-846247-20241126-4,CC-TWR-846247,2024-11-26,T-Mobile,MasTec,Equipment Install,4.3,False,none,
ACC-846247-20240604-5,CC-TWR-846247,2024-06-04,T-Mobile,Vertical Bridge Services,Generator Service,8.0,True,none,
ACC-846247-20250106-6,CC-TWR-846247,2025-01-06,AT&T,SAI Group,Decommission,2.3,False,none,
ACC-846247-20241017-7,CC-TWR-846247,2024-10-17,T-Mobile,Ericsson Services,Inspection,1.3,False,none,
ACC-179184-20250203-1,CC-TWR-179184,2025-02-03,DISH Wireless,Summit Field Ops,Routine Maintenance,9.0,False,none,
ACC-179184-20241010-2,CC-TWR-179184,2024-10-10,DISH Wireless,SAI Group,Emergency Repair,11.6,False,none,
ACC-179184-20240822-3,CC-TWR-179184,2024-08-22,DISH Wireless,Black & Veatch,Equipment Install,7.2,False,none,
ACC-179184-20241217-4,CC-TWR-179184,2024-12-17,DISH Wireless,MasTec,Equipment Install,7.9,False,none,
ACC-179184-20240708-5,CC-TWR-179184,2024-07-08,DISH Wireless,Unknown,Unknown,7.3,False,unauthorized_access,"Unidentified access — no work order, contractor, or appointment found"
ACC-179184-20241005-6,CC-TWR-179184,2024-10-05,DISH Wireless,Unknown,Equipment Install,2.9,False,none,
ACC-153266-20240628-1,CC-TWR-153266,2024-06-28,AT&T,Vertical Bridge Services,Decommission,9.8,False,none,
ACC-153266-20240828-2,CC-TWR-153266,2024-08-28,AT&T,SAI Group,Emergency Repair,7.0,False,none,
ACC-153266-20241205-3,CC-TWR-153266,2024-12-05,AT&T,CommScope Install,Antenna Swap,7.7,False,none,
ACC-153266-20250123-4,CC-TWR-153266,2025-01-23,AT&T,Nokia Deployment,Decommission,2.1,False,none,
ACC-153266-20240918-5,CC-TWR-153266,2024-09-18,AT&T,CommScope Install,Routine Maintenance,5.8,False,none,
ACC-153266-20241221-6,CC-TWR-153266,2024-12-21,AT&T,MasTec,Decommission,7.2,False,none,
ACC-907455-20240719-1,CC-TWR-907455,2024-07-19,T-Mobile,Black & Veatch,Equipment Install,1.9,False,none,
ACC-907455-20240630-2,CC-TWR-907455,2024-06-30,T-Mobile,Vertical Bridge Services,Equipment Install,4.0,False,none,
ACC-907455-20240721-3,CC-TWR-907455,2024-07-21,T-Mobile,Black & Veatch,Equipment Install,4.7,False,none,
ACC-907455-20241003-4,CC-TWR-907455,2024-10-03,T-Mobile,CommScope Install,Equipment Install,9.8,False,none,
ACC-358494-20241122-1,CC-TWR-358494,2024-11-22,US Cellular,Ericsson Services,Inspection,1.4,False,none,
ACC-358494-20240621-2,CC-TWR-358494,2024-06-21,US Cellular,Ericsson Services,Generator Service,3.3,False,none,
ACC-358494-20240920-3,CC-TWR-358494,2024-09-20,US Cellular,Black & Veatch,Emergency Repair,11.0,False,none,
ACC-358494-20241018-4,CC-TWR-358494,2024-10-18,US Cellular,Vertical Bridge Services,Inspection,10.0,False,none,
ACC-358494-20240917-5,CC-TWR-358494,2024-09-17,US Cellular,Summit Field Ops,Generator Service,10.2,False,none,
ACC-358494-20241202-6,CC-TWR-358494,2024-12-02,US Cellular,Black & Veatch,Decommission,8.6,False,none,
ACC-358494-20240722-7,CC-TWR-358494,2024-07-22,US Cellular,Vertical Bridge Services,Inspection,10.4,False,none,
ACC-628313-20250203-1,CC-TWR-628313,2025-02-03,T-Mobile,Vertical Bridge Services,Equipment Install,4.8,False,none,
ACC-628313-20240624-2,CC-TWR-628313,2024-06-24,T-Mobile,Unknown,Unknown,5.3,False,unauthorized_access,"Unidentified access — no work order, contractor, or appointment found"
ACC-628313-20250220-3,CC-TWR-628313,2025-02-20,T-Mobile,Unknown,Generator Service,4.0,False,none,
ACC-628313-20240822-4,CC-TWR-628313,2024-08-22,T-Mobile,Black & Veatch,Generator Service,11.5,False,none,
ACC-628313-20240827-5,CC-TWR-628313,2024-08-27,T-Mobile,Unknown,Antenna Swap,10.7,False,no_approved_mod,Site access for equipment work but no approved modification application on file
ACC-628313-20240929-6,CC-TWR-628313,2024-09-29,T-Mobile,CommScope Install,Decommission,6.3,False,none,
ACC-628313-20240806-7,CC-TWR-628313,2024-08-06,T-Mobile,Ericsson Services,Antenna Swap,3.3,False,none,
ACC-253347-20250208-1,CC-TWR-253347,2025-02-08,T-Mobile,CommScope Install,Equipment Install,4.5,False,none,
ACC-253347-20250116-2,CC-TWR-253347,2025-01-16,AT&T,SAI Group,Antenna Swap,8.5,False,none,
ACC-253347-20250121-3,CC-TWR-253347,2025-01-21,AT&T,Unknown,Unknown,7.9,False,unauthorized_access,"Unidentified access — no work order, contractor, or appointment found"
ACC-253347-20240909-4,CC-TWR-253347,2024-09-09,AT&T,MasTec,Equipment Install,9.8,False,none,
ACC-634473-20240710-1,CC-TWR-634473,2024-07-10,DISH Wireless,Vertical Bridge Services,Emergency Repair,1.1,False,none,
ACC-634473-20241211-2,CC-TWR-634473,2024-12-11,DISH Wireless,Ericsson Services,Antenna Swap,10.0,False,none,
ACC-634473-20240912-3,CC-TWR-634473,2024-09-12,DISH Wireless,Unknown,Antenna Swap,10.8,False,none,
ACC-634473-20240728-4,CC-TWR-634473,2024-07-28,DISH Wireless,Unknown,Inspection,7.9,False,none,
ACC-892170-20240616-1,CC-TWR-892170,2024-06-16,T-Mobile,Nokia Deployment,Equipment Install,6.3,False,none,
ACC-892170-20250217-2,CC-TWR-892170,2025-02-17,T-Mobile,CommScope Install,Decommission,11.9,False,none,
ACC-892170-20241017-3,CC-TWR-892170,2024-10-17,T-Mobile,Vertical Bridge Services,Equipment Install,4.4,False,none,
ACC-892170-20240731-4,CC-TWR-892170,2024-07-31,T-Mobile,Ericsson Services,Inspection,4.1,False,none,
ACC-913423-20241217-1,CC-TWR-913423,2024-12-17,T-Mobile,Nokia Deployment,Inspection,10.2,False,none,
ACC-913423-20250217-2,CC-TWR-913423,2025-02-17,T-Mobile,SAI Group,Inspection,5.5,False,none,
ACC-421549-20240907-1,CC-TWR-421549,2024-09-07,Verizon,Black & Veatch,Routine Maintenance,5.5,False,none,
ACC-421549-20250109-2,CC-TWR-421549,2025-01-09,Verizon,Unknown,Inspection,5.5,False,none,
ACC-421549-20240911-3,CC-TWR-421549,2024-09-11,Verizon,Unknown,Unknown,9.7,False,unauthorized_access,"Unidentified access — no work order, contractor, or appointment found"
ACC-421549-20250212-4,CC-TWR-421549,2025-02-12,Verizon,Summit Field Ops,Inspection,1.5,False,none,
ACC-421549-20250112-5,CC-TWR-421549,2025-01-12,Verizon,Ericsson Services,Routine Maintenance,3.4,False,none,
ACC-691912-20241012-1,CC-TWR-691912,2024-10-12,T-Mobile,CommScope Install,Emergency Repair,6.0,False,none,
ACC-691912-20240912-2,CC-TWR-691912,2024-09-12,T-Mobile,Unknown,Routine Maintenance,8.6,False,none,
ACC-786508-20240824-1,CC-TWR-786508,2024-08-24,Verizon,Unknown,Unknown,3.0,False,unauthorized_access,"Unidentified access — no work order, contractor, or appointment found"
ACC-786508-20240724-2,CC-TWR-786508,2024-07-24,Verizon,Unknown,Equipment Install,1.9,False,none,
ACC-786508-20240612-3,CC-TWR-786508,2024-06-12,Verizon,Unknown,Antenna Swap,1.9,False,none,
ACC-786508-20241003-4,CC-TWR-786508,2024-10-03,Verizon,SAI Group,Inspection,3.6,False,none,
ACC-786508-20241022-5,CC-TWR-786508,2024-10-22,Verizon,SAI Group,Generator Service,7.3,False,none,
ACC-786508-20240619-6,CC-TWR-786508,2024-06-19,Verizon,SAI Group,Inspection,2.7,False,none,
ACC-460745-20240721-1,CC-TWR-460745,2024-07-21,Verizon,SAI Group,Generator Service,2.3,False,none,
ACC-460745-20241115-2,CC-TWR-460745,2024-11-15,Verizon,Black & Veatch,Inspection,11.1,True,none,
ACC-460745-20241016-3,CC-TWR-460745,2024-10-16,C Spire,CommScope Install,Routine Maintenance,10.9,False,none,
ACC-169403-20240719-1,CC-TWR-169403,2024-07-19,AT&T,Ericsson Services,Inspection,11.1,False,none,
ACC-169403-20241006-2,CC-TWR-169403,2024-10-06,AT&T,CommScope Install,Decommission,2.4,False,none,
ACC-169403-20241205-3,CC-TWR-169403,2024-12-05,AT&T,SAI Group,Antenna Swap,7.7,False,none,
ACC-169403-20241117-4,CC-TWR-169403,2024-11-17,AT&T,Ericsson Services,Generator Service,5.0,False,none,
ACC-169403-20240731-5,CC-TWR-169403,2024-07-31,AT&T,Ericsson Services,Antenna Swap,10.1,False,no_approved_mod,Site access for equipment work but no approved modification application on file
ACC-169403-20240912-6,CC-TWR-169403,2024-09-12,AT&T,SAI Group,Emergency Repair,7.7,False,none,
ACC-786393-20240731-1,CC-TWR-786393,2024-07-31,AT&T,Vertical Bridge Services,Emergency Repair,5.6,False,none,
ACC-786393-20241120-2,CC-TWR-786393,2024-11-20,AT&T,Ericsson Services,Equipment Install,7.4,False,no_approved_mod,Site access for equipment work but no approved modification application on file
ACC-286638-20241103-1,CC-TWR-286638,2024-11-03,Verizon,Unknown,Decommission,10.3,False,none,
ACC-286638-20241002-2,CC-TWR-286638,2024-10-02,Verizon,Summit Field Ops,Emergency Repair,5.1,False,none,
ACC-286638-20240617-3,CC-TWR-286638,2024-06-17,Verizon,Vertical Bridge Services,Antenna Swap,7.9,False,none,
ACC-286638-20240901-4,CC-TWR-286638,2024-09-01,Verizon,Vertical Bridge Services,Routine Maintenance,2.2,False,none,
ACC-286638-20240603-5,CC-TWR-286638,2024-06-03,Verizon,Nokia Deployment,Decommission,10.5,False,none,
ACC-286638-20240814-6,CC-TWR-286638,2024-08-14,Verizon,Black & Veatch,Generator Service,6.1,False,none,
ACC-286638-20240717-7,CC-TWR-286638,2024-07-17,Verizon,Black & Veatch,Decommission,3.8,False,none,
ACC-286638-20250225-8,CC-TWR-286638,2025-02-25,Verizon,Vertical Bridge Services,Emergency Repair,5.1,False,none,
ACC-626806-20240712-1,CC-TWR-626806,2024-07-12,T-Mobile,Vertical Bridge Services,Generator Service,3.6,False,none,
ACC-626806-20240604-2,CC-TWR-626806,2024-06-04,T-Mobile,Nokia Deployment,Antenna Swap,6.6,False,none,
ACC-626806-20241130-3,CC-TWR-626806,2024-11-30,T-Mobile,MasTec,Routine Maintenance,8.2,False,none,
ACC-626806-20240809-4,CC-TWR-626806,2024-08-09,T-Mobile,Nokia Deployment,Emergency Repair,3.6,False,none,
ACC-626806-20241228-5,CC-TWR-626806,2024-12-28,T-Mobile,CommScope Install,Equipment Install,8.1,False,none,
ACC-626806-20240720-6,CC-TWR-626806,2024-07-20,T-Mobile,MasTec,Decommission,3.2,False,none,
ACC-133795-20250114-1,CC-TWR-133795,2025-01-14,AT&T,Vertical Bridge Services,Inspection,2.7,False,none,
ACC-133795-20240812-2,CC-TWR-133795,2024-08-12,AT&T,Black & Veatch,Generator Service,11.7,False,none,
ACC-133795-20240704-3,CC-TWR-133795,2024-07-04,AT&T,Vertical Bridge Services,Routine Maintenance,11.4,False,none,
ACC-758775-20240922-1,CC-TWR-758775,2024-09-22,AT&T,Unknown,Decommission,6.3,False,none,
ACC-758775-20241024-2,CC-TWR-758775,2024-10-24,AT&T,MasTec,Routine Maintenance,7.6,False,none,
ACC-758775-20250118-3,CC-TWR-758775,2025-01-18,AT&T,Nokia Deployment,Generator Service,1.6,False,none,
ACC-758775-20250116-4,CC-TWR-758775,2025-01-16,AT&T,MasTec,Inspection,5.5,False,none,
ACC-758775-20250101-5,CC-TWR-758775,2025-01-01,AT&T,CommScope Install,Generator Service,7.2,False,none,
ACC-758775-20250115-6,CC-TWR-758775,2025-01-15,AT&T,MasTec,Antenna Swap,9.6,False,none,
ACC-758775-20240608-7,CC-TWR-758775,2024-06-08,AT&T,SAI Group,Generator Service,9.5,False,none,
ACC-396882-20240725-1,CC-TWR-396882,2024-07-25,T-Mobile,CommScope Install,Antenna Swap,1.4,False,none,
ACC-396882-20241209-2,CC-TWR-396882,2024-12-09,T-Mobile,Unknown,Emergency Repair,7.6,False,none,
ACC-396882-20240624-3,CC-TWR-396882,2024-06-24,T-Mobile,MasTec,Generator Service,2.6,False,none,
ACC-475479-20250225-1,CC-TWR-475479,2025-02-25,Verizon,CommScope Install,Routine Maintenance,3.3,False,none,
ACC-475479-20240903-2,CC-TWR-475479,2024-09-03,Verizon,Summit Field Ops,Generator Service,8.8,False,none,
ACC-212255-20241221-1,CC-TWR-212255,2024-12-21,Verizon,Unknown,Routine Maintenance,8.4,False,none,
ACC-212255-20250211-2,CC-TWR-212255,2025-02-11,Verizon,Vertical Bridge Services,Emergency Repair,4.1,True,none,
ACC-212255-20250226-3,CC-TWR-212255,2025-02-26,Verizon,Black & Veatch,Routine Maintenance,5.9,True,none,
ACC-212255-20250131-4,CC-TWR-212255,2025-01-31,Verizon,CommScope Install,Equipment Install,5.3,True,none,
ACC-218414-20241215-1,CC-TWR-218414,2024-12-15,AT&T,Summit Field Ops,Decommission,6.6,False,none,
ACC-218414-20240919-2,CC-TWR-218414,2024-09-19,AT&T,CommScope Install,Decommission,10.1,False,none,
ACC-824042-20241115-1,CC-TWR-824042,2024-11-15,AT&T,Black & Veatch,Generator Service,11.8,False,none,
ACC-824042-20241220-2,CC-TWR-824042,2024-12-20,AT&T,Unknown,Unknown,6.3,False,unauthorized_access,"Unidentified access — no work order, contractor, or appointment found"
ACC-824042-20240618-3,CC-TWR-824042,2024-06-18,AT&T,CommScope Install,Antenna Swap,5.8,False,none,
ACC-824042-20250202-4,CC-TWR-824042,2025-02-02,AT&T,Summit Field Ops,Routine Maintenance,7.1,False,none,
ACC-824042-20240607-5,CC-TWR-824042,2024-06-07,AT&T,Summit Field Ops,Routine Maintenance,5.9,False,none,
ACC-768676-20240830-1,CC-TWR-768676,2024-08-30,AT&T,SAI Group,Equipment Install,1.9,False,none,
ACC-768676-20241012-2,CC-TWR-768676,2024-10-12,AT&T,MasTec,Generator Service,8.4,False,none,
ACC-768676-20240920-3,CC-TWR-768676,2024-09-20,AT&T,Unknown,Generator Service,4.6,False,none,
ACC-768676-20241119-4,CC-TWR-768676,2024-11-19,AT&T,CommScope Install,Generator Service,11.1,False,none,
ACC-768676-20241113-5,CC-TWR-768676,2024-11-13,AT&T,Unknown,Unknown,2.5,False,unauthorized_access,"Unidentified access — no work order, contractor, or appointment found"
ACC-768676-20241014-6,CC-TWR-768676,2024-10-14,AT&T,Black & Veatch,Inspection,3.5,False,none,
ACC-768676-20240615-7,CC-TWR-768676,2024-06-15,AT&T,Summit Field Ops,Inspection,7.4,False,none,
ACC-768676-20240712-8,CC-TWR-768676,2024-07-12,AT&T,CommScope Install,Decommission,7.2,False,none,
ACC-172274-20241103-1,CC-TWR-172274,2024-11-03,T-Mobile,MasTec,Inspection,4.7,False,none,
ACC-172274-20240610-2,CC-TWR-172274,2024-06-10,T-Mobile,Vertical Bridge Services,Inspection,10.9,False,none,
ACC-172274-20241126-3,CC-TWR-172274,2024-11-26,T-Mobile,MasTec,Generator Service,7.0,False,none,
ACC-172274-20240603-4,CC-TWR-172274,2024-06-03,T-Mobile,SAI Group,Antenna Swap,11.3,False,none,
ACC-172274-20240602-5,CC-TWR-172274,2024-06-02,T-Mobile,Unknown,Routine Maintenance,3.5,False,none,
ACC-172274-20240705-6,CC-TWR-172274,2024-07-05,T-Mobile,Nokia Deployment,Inspection,7.7,False,none,
ACC-754644-20240624-1,CC-TWR-754644,2024-06-24,AT&T,CommScope Install,Equipment Install,8.2,False,none,
ACC-754644-20240601-2,CC-TWR-754644,2024-06-01,AT&T,Black & Veatch,Antenna Swap,3.4,False,none,
ACC-754644-20250106-3,CC-TWR-754644,2025-01-06,AT&T,Nokia Deployment,Equipment Install,8.3,False,none,
ACC-754644-20240910-4,CC-TWR-754644,2024-09-10,AT&T,CommScope Install,Inspection,1.5,False,none,
ACC-618934-20250126-1,CC-TWR-618934,2025-01-26,T-Mobile,CommScope Install,Antenna Swap,6.1,False,none,
ACC-618934-20241217-2,CC-TWR-618934,2024-12-17,T-Mobile,Summit Field Ops,Emergency Repair,10.3,False,none,
ACC-618934-20250131-3,CC-TWR-618934,2025-01-31,T-Mobile,Vertical Bridge Services,Generator Service,8.2,False,none,
ACC-618934-20240916-4,CC-TWR-618934,2024-09-16,T-Mobile,Summit Field Ops,Antenna Swap,4.3,False,none,
ACC-618934-20240605-5,CC-TWR-618934,2024-06-05,T-Mobile,CommScope Install,Emergency Repair,8.6,False,none,
ACC-618934-20241023-6,CC-TWR-618934,2024-10-23,T-Mobile,Unknown,Unknown,11.6,False,unauthorized_access,"Unidentified access — no work order, contractor, or appointment found"
ACC-618934-20240721-7,CC-TWR-618934,2024-07-21,T-Mobile,Nokia Deployment,Decommission,2.8,False,none,
ACC-180657-20240829-1,CC-TWR-180657,2024-08-29,Verizon,CommScope Install,Inspection,4.6,False,none,
ACC-180657-20240719-2,CC-TWR-180657,2024-07-19,Verizon,SAI Group,Emergency Repair,1.9,True,none,
ACC-180657-20250219-3,CC-TWR-180657,2025-02-19,Verizon,CommScope Install,Equipment Install,11.2,False,no_approved_mod,Site access for equipment work but no approved modification application on file
ACC-180657-20250119-4,CC-TWR-180657,2025-01-19,Verizon,Nokia Deployment,Routine Maintenance,3.8,False,none,
ACC-180657-20240920-5,CC-TWR-180657,2024-09-20,Verizon,CommScope Install,Decommission,2.7,False,none,
ACC-180657-20240826-6,CC-TWR-180657,2024-08-26,Verizon,Nokia Deployment,Antenna Swap,1.1,False,none,
ACC-180657-20241107-7,CC-TWR-180657,2024-11-07,Verizon,Ericsson Services,Equipment Install,8.1,False,none,
ACC-180657-20240907-8,CC-TWR-180657,2024-09-07,Verizon,SAI Group,Equipment Install,7.1,False,none,
ACC-767830-20250115-1,CC-TWR-767830,2025-01-15,AT&T,Unknown,Equipment Install,9.0,False,none,
ACC-767830-20240802-2,CC-TWR-767830,2024-08-02,AT&T,CommScope Install,Antenna Swap,2.8,False,none,
ACC-767830-20250107-3,CC-TWR-767830,2025-01-07,AT&T,SAI Group,Equipment Install,3.8,False,no_approved_mod,Site access for equipment work but no approved modification application on file
ACC-767830-20240915-4,CC-TWR-767830,2024-09-15,AT&T,Vertical Bridge Services,Inspection,10.4,False,none,
ACC-767830-20250131-5,CC-TWR-767830,2025-01-31,AT&T,MasTec,Generator Service,6.5,False,none,
ACC-767830-20240917-6,CC-TWR-767830,2024-09-17,AT&T,MasTec,Decommission,1.2,False,none,
ACC-619920-20241222-1,CC-TWR-619920,2024-12-22,AT&T,Ericsson Services,Routine Maintenance,7.3,False,none,
ACC-619920-20241210-2,CC-TWR-619920,2024-12-10,AT&T,Summit Field Ops,Antenna Swap,7.0,False,none,
ACC-619920-20241013-3,CC-TWR-619920,2024-10-13,AT&T,Unknown,Decommission,6.6,False,none,
ACC-495533-20241229-1,CC-TWR-495533,2024-12-29,C Spire,Summit Field Ops,Decommission,4.2,False,none,
ACC-495533-20241130-2,CC-TWR-495533,2024-11-30,C Spire,MasTec,Generator Service,11.7,False,none,
ACC-495533-20241020-3,CC-TWR-495533,2024-10-20,C Spire,CommScope Install,Antenna Swap,1.5,False,none,
ACC-495533-20250209-4,CC-TWR-495533,2025-02-09,C Spire,Ericsson Services,Emergency Repair,9.1,False,none,
ACC-495533-20250124-5,CC-TWR-495533,2025-01-24,C Spire,Ericsson Services,Routine Maintenance,3.7,False,none,
ACC-495533-20250111-6,CC-TWR-495533,2025-01-11,C Spire,Ericsson Services,Routine Maintenance,5.5,False,none,
ACC-495533-20240908-7,CC-TWR-495533,2024-09-08,C Spire,Vertical Bridge Services,Inspection,6.7,False,none,
ACC-777558-20241025-1,CC-TWR-777558,2024-10-25,T-Mobile,Vertical Bridge Services,Equipment Install,5.3,False,no_approved_mod,Site access for equipment work but no approved modification application on file
ACC-777558-20241121-2,CC-TWR-777558,2024-11-21,T-Mobile,SAI Group,Generator Service,4.6,False,none,
ACC-777558-20240921-3,CC-TWR-777558,2024-09-21,T-Mobile,Black & Veatch,Antenna Swap,1.9,False,none,
ACC-833247-20240710-1,CC-TWR-833247,2024-07-10,T-Mobile,CommScope Install,Generator Service,3.6,False,none,
ACC-833247-20240723-2,CC-TWR-833247,2024-07-23,T-Mobile,CommScope Install,Routine Maintenance,9.0,False,none,
ACC-399607-20240601-1,CC-TWR-399607,2024-06-01,AT&T,CommScope Install,Inspection,7.3,False,none,
ACC-399607-20241105-2,CC-TWR-399607,2024-11-05,AT&T,Ericsson Services,Equipment Install,7.0,False,no_approved_mod,Site access for equipment work but no approved modification application on file
ACC-399607-20240715-3,CC-TWR-399607,2024-07-15,AT&T,Vertical Bridge Services,Inspection,10.9,False,none,
ACC-399607-20241223-4,CC-TWR-399607,2024-12-23,AT&T,Vertical Bridge Services,Antenna Swap,7.1,False,none,
ACC-399607-20240619-5,CC-TWR-399607,2024-06-19,AT&T,SAI Group,Antenna Swap,10.6,False,no_approved_mod,Site access for equipment work but no approved modification application on file
ACC-404561-20240827-1,CC-TWR-404561,2024-08-27,T-Mobile,MasTec,Emergency Repair,11.5,False,none,
ACC-404561-20241209-2,CC-TWR-404561,2024-12-09,T-Mobile,Unknown,Equipment Install,5.5,False,none,
ACC-404561-20241002-3,CC-TWR-404561,2024-10-02,T-Mobile,Summit Field Ops,Antenna Swap,1.3,False,none,
ACC-404561-20241015-4,CC-TWR-404561,2024-10-15,T-Mobile,Ericsson Services,Inspection,5.1,False,none,
ACC-404561-20250223-5,CC-TWR-404561,2025-02-23,T-Mobile,CommScope Install,Decommission,10.0,False,none,
ACC-404561-20241030-6,CC-TWR-404561,2024-10-30,T-Mobile,SAI Group,Decommission,11.3,False,none,
ACC-278240-20241108-1,CC-TWR-278240,2024-11-08,T-Mobile,SAI Group,Generator Service,6.2,False,none,
ACC-278240-20250214-2,CC-TWR-278240,2025-02-14,T-Mobile,CommScope Install,Emergency Repair,3.9,False,none,
ACC-278240-20250205-3,CC-TWR-278240,2025-02-05,T-Mobile,CommScope Install,Emergency Repair,8.4,False,none,
ACC-278240-20241217-4,CC-TWR-278240,2024-12-17,T-Mobile,Unknown,Antenna Swap,7.8,True,none,
ACC-278240-20240902-5,CC-TWR-278240,2024-09-02,T-Mobile,Unknown,Generator Service,4.4,False,none,
